¾²Ï¢,Õý,ÖÐ,
20250526,16:42:38,17.9,
20250526,16:42:38,17.9,
20250526,16:42:39,18.1,
20250526,16:42:39,18.2,
20250526,16:42:39,18.4,
20250526,16:42:40,18.5,
20250526,16:42:40,18.7,
20250526,16:42:40,18.8,
20250526,16:42:40,18.9,
20250526,16:42:41,19.1,
20250526,16:42:41,19.3,
20250526,16:42:41,19.5,
20250526,16:42:42,19.6,
20250526,16:42:42,19.8,
20250526,16:42:42,20,
20250526,16:42:42,20.2,
20250526,16:42:43,20.4,
20250526,16:42:43,20.5,
20250526,16:42:43,20.7,
20250526,16:42:43,20.9,
20250526,16:42:44,21.1,
20250526,16:42:44,21.3,
20250526,16:42:44,21.4,
20250526,16:42:45,21.6,
20250526,16:42:45,21.7,
20250526,16:42:45,21.9,
20250526,16:42:45,22.1,
20250526,16:42:46,22.2,
20250526,16:42:46,22.3,
20250526,16:42:46,22.6,
20250526,16:42:46,22.6,
20250526,16:42:47,22.8,
20250526,16:42:47,23,
20250526,16:42:47,23,
20250526,16:42:48,23.1,
20250526,16:42:48,23.3,
20250526,16:42:48,23.5,
20250526,16:42:48,23.7,
20250526,16:42:49,23.9,
20250526,16:42:49,23.9,
20250526,16:42:49,24.2,
20250526,16:42:50,24.3,
20250526,16:42:50,24.5,
20250526,16:42:50,24.6,
20250526,16:42:50,24.8,
20250526,16:42:51,24.8,
20250526,16:42:51,25.1,
20250526,16:42:51,25.2,
20250526,16:42:51,25.3,
20250526,16:42:52,25.5,
20250526,16:42:52,25.6,
20250526,16:42:52,25.8,
20250526,16:42:53,25.9,
20250526,16:42:53,26.1,
20250526,16:42:53,26.3,
20250526,16:42:53,26.5,
20250526,16:42:54,26.6,
20250526,16:42:54,26.8,
20250526,16:42:54,26.8,
20250526,16:42:54,27,
20250526,16:42:55,26.9,
20250526,16:42:55,27.1,
20250526,16:42:55,27.3,
20250526,16:42:56,27.6,
20250526,16:42:56,27.6,
20250526,16:42:56,27.8,
20250526,16:42:56,28,
20250526,16:42:57,28.2,
20250526,16:42:57,28.3,
20250526,16:42:57,28.5,
20250526,16:42:58,28.6,
20250526,16:42:58,29,
20250526,16:42:58,29,
20250526,16:42:58,29.2,
20250526,16:42:59,29.4,
20250526,16:42:59,29.5,
20250526,16:42:59,29.6,
20250526,16:42:59,29.8,
20250526,16:43:00,29.9,
20250526,16:43:00,30.1,
20250526,16:43:00,30.2,
20250526,16:43:01,30.4,
20250526,16:43:01,30.5,
20250526,16:43:01,30.7,
20250526,16:43:01,30.7,
20250526,16:43:02,31,
20250526,16:43:02,31.2,
20250526,16:43:02,31.3,
20250526,16:43:02,31.4,
20250526,16:43:03,31.6,
20250526,16:43:03,31.8,
20250526,16:43:03,32,
20250526,16:43:04,32.1,
20250526,16:43:04,32.3,
20250526,16:43:04,32.5,
20250526,16:43:04,32.6,
20250526,16:43:05,32.7,
20250526,16:43:05,32.9,
20250526,16:43:05,33.1,
20250526,16:43:06,33.3,
20250526,16:43:06,33.4,
20250526,16:43:06,33.7,
20250526,16:43:06,33.8,
20250526,16:43:07,34,
20250526,16:43:07,34.1,
20250526,16:43:07,34.2,
20250526,16:43:07,34.5,
20250526,16:43:08,34.8,
20250526,16:43:08,35,
20250526,16:43:08,34.9,
20250526,16:43:09,35,
20250526,16:43:09,35.2,
20250526,16:43:09,35.3,
20250526,16:43:09,35.8,
20250526,16:43:10,35.9,
20250526,16:43:10,35.9,
20250526,16:43:10,35.9,
20250526,16:43:10,36.1,
20250526,16:43:11,36.2,
20250526,16:43:11,36.4,
20250526,16:43:11,36.6,
20250526,16:43:12,36.7,
20250526,16:43:12,37,
20250526,16:43:12,37,
20250526,16:43:12,37.1,
20250526,16:43:13,37.3,
20250526,16:43:13,37.4,
20250526,16:43:13,37.5,
20250526,16:43:14,37.6,
20250526,16:43:14,37.7,
20250526,16:43:14,37.9,
20250526,16:43:14,38.1,
20250526,16:43:15,38.3,
20250526,16:43:15,38.4,
20250526,16:43:15,38.5,
20250526,16:43:15,38.8,
20250526,16:43:16,38.8,
20250526,16:43:16,39,
20250526,16:43:16,39.2,
20250526,16:43:17,39.3,
20250526,16:43:17,39.3,
20250526,16:43:17,40.1,
20250526,16:43:17,41.3,
20250526,16:43:18,41.4,
20250526,16:43:18,41.6,
20250526,16:43:18,41.6,
20250526,16:43:18,41.5,
20250526,16:43:19,41.8,
20250526,16:43:19,41.8,
20250526,16:43:19,41.8,
20250526,16:43:20,41.8,
20250526,16:43:20,41.9,
20250526,16:43:20,42.2,
20250526,16:43:20,42.4,
20250526,16:43:21,42.5,
20250526,16:43:21,42.7,
20250526,16:43:21,42.8,
20250526,16:43:22,43,
20250526,16:43:22,43.1,
20250526,16:43:22,43.3,
20250526,16:43:22,43.5,
20250526,16:43:23,43.6,
20250526,16:43:23,43.9,
20250526,16:43:23,44.1,
20250526,16:43:23,44.2,
20250526,16:43:24,44.3,
20250526,16:43:24,44.4,
20250526,16:43:24,44.6,
20250526,16:43:25,44.7,
20250526,16:43:25,44.8,
20250526,16:43:25,45,
20250526,16:43:25,45.2,
20250526,16:43:26,45.2,
20250526,16:43:26,45.4,
20250526,16:43:26,45.5,
20250526,16:43:26,45.7,
20250526,16:43:27,45.7,
20250526,16:43:27,45.9,
20250526,16:43:27,46,
20250526,16:43:28,46.1,
20250526,16:43:28,46.3,
20250526,16:43:28,46.4,
20250526,16:43:28,46.6,
20250526,16:43:29,46.7,
20250526,16:43:29,46.8,
20250526,16:43:29,47,
20250526,16:43:30,47.1,
20250526,16:43:30,47.2,
20250526,16:43:30,47.4,
20250526,16:43:30,47.6,
20250526,16:43:31,47.7,
20250526,16:43:31,47.8,
20250526,16:43:31,48,
20250526,16:43:31,48.1,
20250526,16:43:32,48.3,
20250526,16:43:32,48.6,
20250526,16:43:32,48.6,
20250526,16:43:33,48.7,
20250526,16:43:33,48.9,
20250526,16:43:33,49,
20250526,16:43:33,49.2,
20250526,16:43:34,49.4,
20250526,16:43:34,49.5,
20250526,16:43:34,49.5,
20250526,16:43:34,49.5,
20250526,16:43:35,49.4,
20250526,16:43:35,49.4,
20250526,16:43:35,49.5,
20250526,16:43:36,49.7,
20250526,16:43:36,49.9,
20250526,16:43:36,49.9,
20250526,16:43:36,50.2,
20250526,16:43:37,50.3,
20250526,16:43:37,50.4,
20250526,16:43:37,50.5,
20250526,16:43:38,50.6,
20250526,16:43:38,50.8,
20250526,16:43:38,50.9,
20250526,16:43:38,51.1,
20250526,16:43:39,51.2,
20250526,16:43:39,51.3,
20250526,16:43:39,51.6,
20250526,16:43:39,51.7,
20250526,16:43:40,51.9,
20250526,16:43:40,52.1,
20250526,16:43:40,52.1,
20250526,16:43:41,52.4,
20250526,16:43:41,52.6,
20250526,16:43:41,52.7,
20250526,16:43:41,53,
20250526,16:43:42,53,
20250526,16:43:42,53.1,
20250526,16:43:42,53.2,
20250526,16:43:42,53.4,
20250526,16:43:43,53.8,
20250526,16:43:43,53.8,
20250526,16:43:43,53.9,
20250526,16:43:44,54.2,
20250526,16:43:44,54.2,
20250526,16:43:44,54.4,
20250526,16:43:44,54.6,
20250526,16:43:45,54.8,
20250526,16:43:45,54.8,
20250526,16:43:45,55.1,
20250526,16:43:46,55.2,
20250526,16:43:46,55.4,
20250526,16:43:46,55.5,
20250526,16:43:46,55.6,
20250526,16:43:47,55.9,
20250526,16:43:47,56,
20250526,16:43:47,56.1,
20250526,16:43:47,56.3,
20250526,16:43:48,56.4,
20250526,16:43:48,56.6,
20250526,16:43:48,56.8,
20250526,16:43:49,57,
20250526,16:43:49,57.2,
20250526,16:43:49,57.3,
20250526,16:43:49,57.5,
20250526,16:43:50,57.7,
20250526,16:43:50,57.9,
20250526,16:43:50,58.1,
20250526,16:43:50,58.2,
20250526,16:43:51,58.3,
20250526,16:43:51,58.5,
20250526,16:43:51,58.5,
20250526,16:43:52,58.8,
20250526,16:43:52,58.9,
20250526,16:43:52,58.8,
20250526,16:43:52,59.2,
20250526,16:43:53,59.4,
20250526,16:43:53,59.8,
20250526,16:43:53,60.1,
20250526,16:43:54,60.3,
20250526,16:43:54,60.4,
20250526,16:43:54,60.6,
20250526,16:43:54,60.7,
20250526,16:43:55,60.9,
20250526,16:43:55,61.1,
20250526,16:43:55,61.3,
20250526,16:43:55,61.5,
20250526,16:43:56,61.7,
20250526,16:43:56,61.8,
20250526,16:43:56,62,
20250526,16:43:57,62.2,
20250526,16:43:57,62.3,
20250526,16:43:57,62.5,
20250526,16:43:57,62.8,
20250526,16:43:58,62.9,
20250526,16:43:58,63.2,
20250526,16:43:58,63.4,
20250526,16:43:58,63.7,
20250526,16:43:59,63.8,
20250526,16:43:59,64,
20250526,16:43:59,64.2,
20250526,16:44:00,63.9,
20250526,16:44:00,64.2,
20250526,16:44:00,64.6,
20250526,16:44:00,64.7,
20250526,16:44:01,64.8,
20250526,16:44:01,64.9,
20250526,16:44:01,65.3,
20250526,16:44:02,65.7,
20250526,16:44:02,65.9,
20250526,16:44:02,66,
20250526,16:44:02,66.2,
20250526,16:44:03,66.3,
20250526,16:44:03,66.5,
20250526,16:44:03,66.6,
20250526,16:44:03,66.8,
20250526,16:44:04,67.1,
20250526,16:44:04,67.2,
20250526,16:44:04,67.5,
20250526,16:44:05,67.6,
20250526,16:44:05,67.8,
20250526,16:44:05,68,
20250526,16:44:05,68.2,
20250526,16:44:06,68.3,
20250526,16:44:06,68.5,
20250526,16:44:06,68.7,
20250526,16:44:06,68.9,
20250526,16:44:07,69.2,
20250526,16:44:07,69.4,
20250526,16:44:07,69.6,
20250526,16:44:08,69.8,
20250526,16:44:08,70,
20250526,16:44:08,70.1,
20250526,16:44:08,70.4,
20250526,16:44:09,70.7,
20250526,16:44:09,70.8,
20250526,16:44:09,70.9,
20250526,16:44:09,71.2,
20250526,16:44:10,71.4,
20250526,16:44:10,71.5,
20250526,16:44:10,71.7,
20250526,16:44:11,71.9,
20250526,16:44:11,72.1,
20250526,16:44:11,72.2,
20250526,16:44:11,72.4,
20250526,16:44:12,72.6,
20250526,16:44:12,72.7,
20250526,16:44:12,72.9,
20250526,16:44:13,73.1,
20250526,16:44:13,73.3,
20250526,16:44:13,73.4,
20250526,16:44:13,73.6,
20250526,16:44:14,73.8,
20250526,16:44:14,74,
20250526,16:44:14,74.1,
20250526,16:44:14,74.3,
20250526,16:44:15,74.3,
20250526,16:44:15,74.6,
20250526,16:44:15,74.7,
20250526,16:44:16,74.9,
20250526,16:44:16,75,
20250526,16:44:16,75.1,
20250526,16:44:16,75.4,
20250526,16:44:17,75.5,
20250526,16:44:17,75.7,
20250526,16:44:17,75.8,
20250526,16:44:17,76,
20250526,16:44:18,76.1,
20250526,16:44:18,76.3,
20250526,16:44:18,76.5,
20250526,16:44:19,76.7,
20250526,16:44:19,76.8,
20250526,16:44:19,77.1,
20250526,16:44:19,77.2,
20250526,16:44:20,77.5,
20250526,16:44:20,77.5,
20250526,16:44:20,77.7,
20250526,16:44:21,77.8,
20250526,16:44:21,78,
20250526,16:44:21,78.1,
20250526,16:44:21,78.4,
20250526,16:44:22,78.6,
20250526,16:44:22,78.6,
20250526,16:44:22,78.7,
20250526,16:44:22,79,
20250526,16:44:23,79.2,
20250526,16:44:23,79.4,
20250526,16:44:23,79.6,
20250526,16:44:24,79.8,
20250526,16:44:24,79.9,
20250526,16:44:24,80,
20250526,16:44:24,80.2,
20250526,16:44:25,80.3,
20250526,16:44:25,80.4,
20250526,16:44:25,80.5,
20250526,16:44:25,80.4,
20250526,16:44:26,82,
20250526,16:44:26,82.2,
20250526,16:44:26,82.5,
20250526,16:44:27,82.7,
20250526,16:44:27,82.6,
20250526,16:44:27,82.8,
20250526,16:44:27,82.3,
20250526,16:44:28,82.4,
20250526,16:44:28,82.5,
20250526,16:44:28,82.8,
20250526,16:44:29,82.9,
20250526,16:44:29,83.7,
20250526,16:44:29,84.1,
20250526,16:44:29,83.7,
20250526,16:44:30,84.6,
20250526,16:44:30,85,
20250526,16:44:30,84.9,
20250526,16:44:30,84.7,
20250526,16:44:31,84.9,
20250526,16:44:31,85.5,
20250526,16:44:31,85.7,
20250526,16:44:32,85.6,
20250526,16:44:32,85.6,
20250526,16:44:32,85.8,
20250526,16:44:32,86,
20250526,16:44:33,86,
20250526,16:44:33,86.2,
20250526,16:44:33,86.3,
20250526,16:44:33,86.5,
20250526,16:44:34,86.6,
20250526,16:44:34,86.8,
20250526,16:44:34,87.1,
20250526,16:44:35,87.2,
20250526,16:44:35,87.2,
20250526,16:44:35,87.3,
20250526,16:44:35,87.4,
20250526,16:44:36,87.5,
20250526,16:44:36,87.6,
20250526,16:44:36,87.7,
20250526,16:44:37,88,
20250526,16:44:37,88,
20250526,16:44:37,88,
20250526,16:44:37,88.4,
20250526,16:44:38,88.8,
20250526,16:44:38,88.7,
20250526,16:44:38,88.9,
20250526,16:44:38,89,
20250526,16:44:39,89.3,
20250526,16:44:39,89.5,
20250526,16:44:39,89.6,
20250526,16:44:40,89.7,
20250526,16:44:40,89.9,
20250526,16:44:40,90.2,
20250526,16:44:40,90.4,
20250526,16:44:41,90.4,
20250526,16:44:41,90.5,
20250526,16:44:41,90.7,
20250526,16:44:41,90.8,
20250526,16:44:42,90.9,
20250526,16:44:42,91.2,
20250526,16:44:42,91.2,
20250526,16:44:43,91.4,
20250526,16:44:43,91.5,
20250526,16:44:43,91.6,
20250526,16:44:43,91.7,
20250526,16:44:44,92,
20250526,16:44:44,92.2,
20250526,16:44:44,92.4,
20250526,16:44:45,92.6,
20250526,16:44:45,92.7,
20250526,16:44:45,92.9,
20250526,16:44:45,93,
20250526,16:44:46,93.2,
20250526,16:44:46,93.4,
20250526,16:44:46,93.4,
20250526,16:44:46,93.6,
20250526,16:44:47,93.7,
20250526,16:44:47,93.9,
20250526,16:44:47,94.1,
20250526,16:44:48,94.2,
20250526,16:44:48,94.4,
20250526,16:44:48,94.6,
20250526,16:44:48,94.7,
20250526,16:44:49,94.8,
20250526,16:44:49,95,
20250526,16:44:49,95.2,
20250526,16:44:49,95.3,
20250526,16:44:50,95.5,
20250526,16:44:50,95.6,
20250526,16:44:50,95.7,
20250526,16:44:51,96,
20250526,16:44:51,96.2,
20250526,16:44:51,96.3,
20250526,16:44:51,96.5,
20250526,16:44:52,96.6,
20250526,16:44:52,96.8,
20250526,16:44:52,97,
20250526,16:44:53,97.2,
20250526,16:44:53,97.3,
20250526,16:44:53,97.5,
20250526,16:44:53,97.6,
20250526,16:44:54,97.9,
20250526,16:44:54,98,
20250526,16:44:54,98.2,
20250526,16:44:54,98.4,
20250526,16:44:55,98.5,
20250526,16:44:55,98.7,
20250526,16:44:55,98.9,
20250526,16:44:56,98.9,
20250526,16:44:56,98.9,
20250526,16:44:56,98.8,
20250526,16:44:56,99.1,
20250526,16:44:57,99.1,
20250526,16:44:57,99.4,
20250526,16:44:57,99.7,
20250526,16:44:57,99.9,
20250526,16:44:58,100,
20250526,16:44:58,100.1,
20250526,16:44:58,100.5,
20250526,16:44:59,100.7,
20250526,16:44:59,100.8,
20250526,16:44:59,101.1,
20250526,16:44:59,101.3,
20250526,16:45:00,101.4,
20250526,16:45:00,101.6,
20250526,16:45:00,101.7,
20250526,16:45:01,102,
20250526,16:45:01,102.2,
20250526,16:45:01,102.2,
20250526,16:45:01,102.4,
20250526,16:45:02,102.5,
20250526,16:45:02,102.6,
20250526,16:45:02,102.9,
20250526,16:45:02,102.9,
20250526,16:45:03,103.1,
20250526,16:45:03,103.2,
20250526,16:45:03,103.4,
20250526,16:45:04,103.5,
20250526,16:45:04,103.6,
20250526,16:45:04,103.8,
20250526,16:45:04,103.9,
20250526,16:45:05,104,
20250526,16:45:05,104.2,
20250526,16:45:05,104.3,
20250526,16:45:06,104.5,
20250526,16:45:06,104.6,
20250526,16:45:06,104.8,
20250526,16:45:06,105,
20250526,16:45:07,105,
20250526,16:45:07,105,
20250526,16:45:07,104.9,
20250526,16:45:07,105.1,
20250526,16:45:08,105.3,
20250526,16:45:08,105.4,
20250526,16:45:08,105.6,
20250526,16:45:09,105.9,
20250526,16:45:09,105.9,
20250526,16:45:09,105.8,
20250526,16:45:09,106.2,
20250526,16:45:10,106.3,
20250526,16:45:10,106.3,
20250526,16:45:10,106.6,
20250526,16:45:10,106.7,
20250526,16:45:11,106.7,
20250526,16:45:11,106.9,
20250526,16:45:11,107.1,
20250526,16:45:12,107.4,
20250526,16:45:12,107.3,
20250526,16:45:12,107.6,
20250526,16:45:12,107.7,
20250526,16:45:13,107.9,
20250526,16:45:13,108.1,
20250526,16:45:13,108.2,
20250526,16:45:14,108.4,
20250526,16:45:14,108.4,
20250526,16:45:14,108.7,
20250526,16:45:14,108.8,
20250526,16:45:15,108.9,
20250526,16:45:15,109.1,
20250526,16:45:15,109.3,
20250526,16:45:15,109.4,
20250526,16:45:16,109.6,
20250526,16:45:16,109.8,
20250526,16:45:16,110,
20250526,16:45:17,110.1,
20250526,16:45:17,110.2,
20250526,16:45:17,110.4,
20250526,16:45:17,110.4,
20250526,16:45:18,110.7,
20250526,16:45:18,110.9,
20250526,16:45:18,111,
20250526,16:45:19,111,
20250526,16:45:19,111.2,
20250526,16:45:19,111.3,
20250526,16:45:19,111.5,
20250526,16:45:20,111.5,
20250526,16:45:20,111.7,
20250526,16:45:20,111.9,
20250526,16:45:20,111.9,
20250526,16:45:21,112,
20250526,16:45:21,112.2,
20250526,16:45:21,112.3,
20250526,16:45:22,112.4,
20250526,16:45:22,112.6,
20250526,16:45:22,112.8,
20250526,16:45:22,112.9,
20250526,16:45:23,112.9,
20250526,16:45:23,113.1,
20250526,16:45:23,113.3,
20250526,16:45:24,113.5,
20250526,16:45:24,113.6,
20250526,16:45:24,113.7,
20250526,16:45:24,113.9,
20250526,16:45:25,114,
20250526,16:45:25,114.2,
20250526,16:45:25,114.2,
20250526,16:45:25,114.4,
20250526,16:45:26,114.5,
20250526,16:45:26,114.7,
20250526,16:45:26,114.9,
20250526,16:45:27,115,
20250526,16:45:27,115.2,
20250526,16:45:27,115.3,
20250526,16:45:27,115.4,
20250526,16:45:28,115.7,
20250526,16:45:28,115.7,
20250526,16:45:28,116,
20250526,16:45:28,116.1,
20250526,16:45:29,116.2,
20250526,16:45:29,116.4,
20250526,16:45:29,116.6,
20250526,16:45:30,116.6,
20250526,16:45:30,116.9,
20250526,16:45:30,117,
20250526,16:45:30,117.3,
20250526,16:45:31,117.8,
20250526,16:45:31,123.9,
20250526,16:45:31,130.7,
20250526,16:45:32,129.2,
20250526,16:45:32,128.6,
20250526,16:45:32,128.3,
20250526,16:45:32,129.9,
20250526,16:45:33,128.3,
20250526,16:45:33,132,
20250526,16:45:33,139.1,
20250526,16:45:33,140.2,
20250526,16:45:34,136.3,
20250526,16:45:34,134.9,
20250526,16:45:34,133.6,
20250526,16:45:35,133.2,
20250526,16:45:35,132.1,
20250526,16:45:35,130.8,
20250526,16:45:35,130.3,
20250526,16:45:36,130.8,
20250526,16:45:36,130.2,
20250526,16:45:36,129.4,
20250526,16:45:37,128.6,
20250526,16:45:37,128.1,
20250526,16:45:37,128,
20250526,16:45:37,127.7,
20250526,16:45:38,127.3,
20250526,16:45:38,127.1,
20250526,16:45:38,126.9,
20250526,16:45:38,126.8,
20250526,16:45:39,126.6,
20250526,16:45:39,126.5,
20250526,16:45:39,126.4,
20250526,16:45:40,126.3,
20250526,16:45:40,126.3,
20250526,16:45:40,126.2,
20250526,16:45:40,126.2,
20250526,16:45:41,126.1,
20250526,16:45:41,126,
20250526,16:45:41,126,
20250526,16:45:42,126.1,
20250526,16:45:42,126,
20250526,16:45:42,126,
20250526,16:45:42,126,
20250526,16:45:43,126.1,
20250526,16:45:43,126.1,
20250526,16:45:43,126.2,
20250526,16:45:43,126.1,
20250526,16:45:44,126.2,
20250526,16:45:44,126.2,
20250526,16:45:44,126.3,
20250526,16:45:45,126.3,
20250526,16:45:45,126.4,
20250526,16:45:45,126.4,
20250526,16:45:45,126.5,
20250526,16:45:46,126.6,
20250526,16:45:46,126.6,
20250526,16:45:46,126.7,
20250526,16:45:47,126.7,
20250526,16:45:47,127,
20250526,16:45:47,127.1,
20250526,16:45:47,127.2,
20250526,16:45:48,127.2,
20250526,16:45:48,127.2,
20250526,16:45:48,127.3,
20250526,16:45:48,127.5,
20250526,16:45:49,127.6,
20250526,16:45:49,127.7,
20250526,16:45:49,127.8,
20250526,16:45:50,127.9,
20250526,16:45:50,128.1,
20250526,16:45:50,128.1,
20250526,16:45:50,128.2,
20250526,16:45:51,128.4,
20250526,16:45:51,128.5,
20250526,16:45:51,128.7,
20250526,16:45:51,128.9,
20250526,16:45:52,128.9,
20250526,16:45:52,129.1,
20250526,16:45:52,129.2,
20250526,16:45:53,129.4,
20250526,16:45:53,129.5,
20250526,16:45:53,129.7,
20250526,16:45:53,129.8,
20250526,16:45:54,129.9,
20250526,16:45:54,130.1,
20250526,16:45:54,130.3,
20250526,16:45:55,130.5,
20250526,16:45:55,130.7,
20250526,16:45:55,130.7,
20250526,16:45:55,130.9,
20250526,16:45:56,131.1,
20250526,16:45:56,131.3,
20250526,16:45:56,131.5,
20250526,16:45:56,131.6,
20250526,16:45:57,131.7,
20250526,16:45:57,131.9,
20250526,16:45:57,132.2,
20250526,16:45:58,132.4,
20250526,16:45:58,132.5,
20250526,16:45:58,132.6,
20250526,16:45:58,132.8,
20250526,16:45:59,133,
20250526,16:45:59,133.2,
20250526,16:45:59,133.3,
20250526,16:46:00,133.4,
20250526,16:46:00,133.6,
20250526,16:46:00,133.7,
20250526,16:46:00,133.9,
20250526,16:46:01,134.1,
20250526,16:46:01,134.2,
20250526,16:46:01,134.4,
20250526,16:46:01,134.7,
20250526,16:46:02,134.8,
20250526,16:46:02,134.9,
20250526,16:46:02,135,
20250526,16:46:03,135.2,
20250526,16:46:03,135.4,
20250526,16:46:03,135.6,
20250526,16:46:03,135.7,
20250526,16:46:04,135.8,
20250526,16:46:04,135.9,
20250526,16:46:04,136.1,
20250526,16:46:04,136.2,
20250526,16:46:05,136.4,
20250526,16:46:05,136.5,
20250526,16:46:05,136.6,
20250526,16:46:06,136.7,
20250526,16:46:06,136.8,
20250526,16:46:06,137,
20250526,16:46:06,137.1,
20250526,16:46:07,137.3,
20250526,16:46:07,137.5,
20250526,16:46:07,137.5,
20250526,16:46:08,137.7,
20250526,16:46:08,137.9,
20250526,16:46:08,138,
20250526,16:46:08,138.1,
20250526,16:46:09,138.2,
20250526,16:46:09,138.3,
20250526,16:46:09,138.5,
20250526,16:46:09,138.5,
20250526,16:46:10,138.7,
20250526,16:46:10,138.9,
20250526,16:46:10,139,
20250526,16:46:11,139,
20250526,16:46:11,139.2,
20250526,16:46:11,139.3,
20250526,16:46:11,139.4,
20250526,16:46:12,139.6,
20250526,16:46:12,139.7,
20250526,16:46:12,139.9,
20250526,16:46:13,140,
20250526,16:46:13,140.1,
20250526,16:46:13,140.2,
20250526,16:46:13,140.4,
20250526,16:46:14,140.5,
20250526,16:46:14,140.6,
20250526,16:46:14,140.8,
20250526,16:46:14,140.9,
20250526,16:46:15,141,
20250526,16:46:15,141.1,
20250526,16:46:15,141.2,
20250526,16:46:16,141.4,
20250526,16:46:16,141.5,
20250526,16:46:16,141.7,
20250526,16:46:16,141.8,
20250526,16:46:17,141.8,
20250526,16:46:17,142.1,
20250526,16:46:17,142.2,
20250526,16:46:18,142.3,
20250526,16:46:18,142.4,
20250526,16:46:18,142.5,
20250526,16:46:18,142.6,
20250526,16:46:19,142.6,
20250526,16:46:19,142.7,
20250526,16:46:19,142.9,
20250526,16:46:19,143,
20250526,16:46:20,143,
20250526,16:46:20,143.2,
20250526,16:46:20,143.3,
20250526,16:46:21,143.4,
20250526,16:46:21,143.5,
20250526,16:46:21,143.6,
20250526,16:46:21,143.8,
20250526,16:46:22,143.8,
20250526,16:46:22,144,
20250526,16:46:22,144.1,
20250526,16:46:22,144.3,
20250526,16:46:23,144.4,
20250526,16:46:23,144.4,
20250526,16:46:23,144.6,
20250526,16:46:24,144.7,
20250526,16:46:24,144.8,
20250526,16:46:24,145,
20250526,16:46:24,145.1,
20250526,16:46:25,145.2,
20250526,16:46:25,145.2,
20250526,16:46:25,145.3,
20250526,16:46:26,145.4,
20250526,16:46:26,145.5,
20250526,16:46:26,145.6,
20250526,16:46:26,145.8,
20250526,16:46:27,145.9,
20250526,16:46:27,146,
20250526,16:46:27,146,
20250526,16:46:27,146.1,
20250526,16:46:28,146.2,
20250526,16:46:28,146.3,
20250526,16:46:28,146.4,
20250526,16:46:29,146.6,
20250526,16:46:29,146.7,
20250526,16:46:29,146.7,
20250526,16:46:29,146.9,
20250526,16:46:30,146.9,
20250526,16:46:30,147,
20250526,16:46:30,147.1,
20250526,16:46:31,147.3,
20250526,16:46:31,147.4,
20250526,16:46:31,147.6,
20250526,16:46:31,147.6,
20250526,16:46:32,147.7,
20250526,16:46:32,147.8,
20250526,16:46:32,147.9,
20250526,16:46:32,148,
20250526,16:46:33,148.2,
20250526,16:46:33,148.3,
20250526,16:46:33,148.4,
20250526,16:46:34,148.5,
20250526,16:46:34,148.6,
20250526,16:46:34,148.7,
20250526,16:46:34,148.8,
20250526,16:46:35,148.9,
20250526,16:46:35,149.1,
20250526,16:46:35,149.2,
20250526,16:46:36,149.3,
20250526,16:46:36,149.4,
20250526,16:46:36,149.4,
20250526,16:46:36,149.5,
20250526,16:46:37,149.6,
20250526,16:46:37,149.8,
20250526,16:46:37,149.8,
20250526,16:46:37,150,
20250526,16:46:38,150.1,
20250526,16:46:38,150.3,
20250526,16:46:38,150.4,
20250526,16:46:39,150.5,
20250526,16:46:39,150.6,
20250526,16:46:39,150.7,
20250526,16:46:39,150.9,
20250526,16:46:40,151,
20250526,16:46:40,151.1,
20250526,16:46:40,151.1,
20250526,16:46:40,151.3,
20250526,16:46:41,151.1,
20250526,16:46:41,151.1,
20250526,16:46:41,151.3,
20250526,16:46:42,151.5,
20250526,16:46:42,151.6,
20250526,16:46:42,151.9,
20250526,16:46:42,152,
20250526,16:46:43,152.1,
20250526,16:46:43,152.3,
20250526,16:46:43,152.4,
20250526,16:46:44,152.6,
20250526,16:46:44,152.7,
20250526,16:46:44,152.8,
20250526,16:46:44,152.9,
20250526,16:46:45,153,
20250526,16:46:45,153.1,
20250526,16:46:45,153.2,
20250526,16:46:45,153.4,
20250526,16:46:46,153.5,
20250526,16:46:46,153.6,
20250526,16:46:46,153.7,
20250526,16:46:47,153.8,
20250526,16:46:47,154,
20250526,16:46:47,154.1,
20250526,16:46:47,155.1,
20250526,16:46:48,157,
20250526,16:46:48,156.7,
20250526,16:46:48,156.7,
20250526,16:46:49,157.1,
20250526,16:46:49,158.1,
20250526,16:46:49,158.4,
20250526,16:46:49,158.5,
20250526,16:46:50,158.2,
20250526,16:46:50,158,
20250526,16:46:50,157.8,
20250526,16:46:50,157.9,
20250526,16:46:51,157.9,
20250526,16:46:51,158,
20250526,16:46:51,161.4,
20250526,16:46:52,160.4,
20250526,16:46:52,160,
20250526,16:46:52,159.7,
20250526,16:46:52,159.6,
20250526,16:46:53,159.6,
20250526,16:46:53,159.6,
20250526,16:46:53,159.5,
20250526,16:46:54,159.6,
20250526,16:46:54,159.6,
20250526,16:46:54,159.6,
20250526,16:46:54,159.7,
20250526,16:46:55,159.7,
20250526,16:46:55,159.8,
20250526,16:46:55,159.8,
20250526,16:46:55,159.9,
20250526,16:46:56,160,
20250526,16:46:56,160.1,
20250526,16:46:56,160.2,
20250526,16:46:57,160.3,
20250526,16:46:57,160.4,
20250526,16:46:57,160.5,
20250526,16:46:57,160.5,
20250526,16:46:58,160.7,
20250526,16:46:58,160.7,
20250526,16:46:58,160.9,
20250526,16:46:58,161,
20250526,16:46:59,161.1,
20250526,16:46:59,161.2,
