静息,正,中,负,
20250414,16:35:13,-22.2,,
20250414,16:35:14,-22.3,,
20250414,16:35:14,-22.2,,
20250414,16:35:14,-22.2,,
20250414,16:35:15,-22.1,,
20250414,16:35:15,-21.8,,
20250414,16:35:15,-21.6,,
20250414,16:35:15,-21.4,,
20250414,16:35:16,-21.4,,
20250414,16:35:16,-21.4,,
20250414,16:35:16,-21.3,,
20250414,16:35:16,-21.1,,
20250414,16:35:17,-21,,
20250414,16:35:17,-20.8,,
20250414,16:35:17,-20.7,,
20250414,16:35:18,-20.6,,
20250414,16:35:18,-20.5,,
20250414,16:35:18,-20.5,,
20250414,16:35:18,-20.1,,
20250414,16:35:19,-20.1,,
20250414,16:35:19,-20,,
20250414,16:35:19,-19.7,,
20250414,16:35:20,-19.8,,
20250414,16:35:20,-19.7,,
20250414,16:35:20,-19.5,,
20250414,16:35:20,-19.4,,
20250414,16:35:21,-19.4,,
20250414,16:35:21,-19.7,,
20250414,16:35:21,-18.9,,
20250414,16:35:21,-19.5,,
20250414,16:35:22,-20.1,,
20250414,16:35:22,-20.7,,
20250414,16:35:22,-22.3,,
20250414,16:35:23,-25.3,,
20250414,16:35:23,-28.5,,
20250414,16:35:23,-30.3,,
20250414,16:35:23,-30.4,,
20250414,16:35:24,-29.4,,
20250414,16:35:24,-28.2,,
20250414,16:35:24,-27.5,,
20250414,16:35:25,-26.5,,
20250414,16:35:25,-26.2,,
20250414,16:35:25,-26.6,,
20250414,16:35:25,-27.1,,
20250414,16:35:26,-27.7,,
20250414,16:35:26,-28.1,,
20250414,16:35:26,-28.2,,
20250414,16:35:26,-28.4,,
20250414,16:35:27,-28.5,,
20250414,16:35:27,-28.2,,
20250414,16:35:27,-28.1,,
20250414,16:35:28,-27.8,,
20250414,16:35:28,-27.8,,
20250414,16:35:28,-27.6,,
20250414,16:35:28,-27.6,,
20250414,16:35:29,-28.1,,
20250414,16:35:29,-29.4,,
20250414,16:35:29,-31,,
20250414,16:35:29,-31.9,,
20250414,16:35:30,-32.7,,
20250414,16:35:30,-32.9,,
20250414,16:35:30,-32.8,,
20250414,16:35:31,-32.1,,
20250414,16:35:31,-31.7,,
20250414,16:35:31,-31.3,,
20250414,16:35:31,-30.8,,
20250414,16:35:32,-30.4,,
20250414,16:35:32,-30.1,,
20250414,16:35:32,-29.6,,
20250414,16:35:33,-29.4,,
20250414,16:35:33,-29.3,,
20250414,16:35:33,-29.6,,
20250414,16:35:33,-30,,
20250414,16:35:34,-30.3,,
20250414,16:35:34,-30.3,,
20250414,16:35:34,-30.2,,
20250414,16:35:34,-30.4,,
20250414,16:35:35,-30.8,,
20250414,16:35:35,-30.8,,
20250414,16:35:35,-30.7,,
20250414,16:35:36,-30.4,,
20250414,16:35:36,-29.8,,
20250414,16:35:36,-29.5,,
20250414,16:35:36,-29.2,,
20250414,16:35:37,-28.9,,
20250414,16:35:37,-28.5,,
20250414,16:35:37,-28.3,,
20250414,16:35:38,-28.4,,
20250414,16:35:38,-28.8,,
20250414,16:35:38,-29,,
20250414,16:35:38,-29,,
20250414,16:35:39,-28.7,,
20250414,16:35:39,-28.3,,
20250414,16:35:39,-28,,
20250414,16:35:39,-27.5,,
20250414,16:35:40,-27.3,,
20250414,16:35:40,-26.9,,
20250414,16:35:40,-26.7,,
20250414,16:35:41,-26.4,,
20250414,16:35:41,-26.2,,
20250414,16:35:41,-25.9,,
20250414,16:35:41,-25.8,,
20250414,16:35:42,-26.6,,
20250414,16:35:42,-28.3,,
20250414,16:35:42,-29.9,,
20250414,16:35:42,-30.7,,
20250414,16:35:43,-30.7,,
20250414,16:35:43,-30.2,,
20250414,16:35:43,-29.8,,
20250414,16:35:44,-29.2,,
20250414,16:35:44,-28.6,,
20250414,16:35:44,-28.2,,
20250414,16:35:44,-27.8,,
20250414,16:35:45,-27.3,,
20250414,16:35:45,-26.9,,
20250414,16:35:45,-26.7,,
20250414,16:35:46,-27.2,,
20250414,16:35:46,-29,,
20250414,16:35:46,-31.5,,
20250414,16:35:46,-32.8,,
20250414,16:35:47,-32.4,,
20250414,16:35:47,-30.6,,
20250414,16:35:47,-28.4,,
20250414,16:35:47,-27,,
20250414,16:35:48,-26.5,,
20250414,16:35:48,-25.3,,
20250414,16:35:48,-21.8,,
20250414,16:35:49,-17.2,,
20250414,16:35:49,-14,,
20250414,16:35:49,-12.4,,
20250414,16:35:49,-11.7,,
20250414,16:35:50,-11.8,,
20250414,16:35:50,-12.8,,
20250414,16:35:50,-13.9,,
20250414,16:35:51,-15.1,,
20250414,16:35:51,-16.5,,
20250414,16:35:51,-18,,
20250414,16:35:51,-19.3,,
20250414,16:35:52,-20.3,,
20250414,16:35:52,-21,,
20250414,16:35:52,-21.5,,
20250414,16:35:52,-21.6,,
20250414,16:35:53,-22,,
20250414,16:35:53,-22.2,,
20250414,16:35:53,-22.3,,
20250414,16:35:54,-22.2,,
20250414,16:35:54,-22.5,,
20250414,16:35:54,-22.9,,
20250414,16:35:54,-23.5,,
20250414,16:35:55,-24,,
20250414,16:35:55,-24.1,,
20250414,16:35:55,-23.9,,
20250414,16:35:56,-23.5,,
20250414,16:35:56,-23.1,,
20250414,16:35:56,-22.7,,
20250414,16:35:56,-22.4,,
20250414,16:35:57,-22.2,,
20250414,16:35:57,-22.3,,
20250414,16:35:57,-22.2,,
20250414,16:35:57,-22.1,,
20250414,16:35:58,-22.1,,
20250414,16:35:58,-22,,
20250414,16:35:58,-21.8,,
20250414,16:35:59,-21.7,,
20250414,16:35:59,-21.6,,
20250414,16:35:59,-21.4,,
20250414,16:35:59,-21.2,,
20250414,16:36:00,-21.1,,
20250414,16:36:00,-20.8,,
20250414,16:36:00,-20.7,,
20250414,16:36:00,-20.5,,
20250414,16:36:01,-20.2,,
20250414,16:36:01,-19.8,,
20250414,16:36:01,-19.4,,
20250414,16:36:02,-19.3,,
20250414,16:36:02,-18.9,,
20250414,16:36:02,-18.8,,
20250414,16:36:02,-18.6,,
20250414,16:36:03,-18.3,,
20250414,16:36:03,-18,,
20250414,16:36:03,-17.8,,
20250414,16:36:04,-17.3,,
20250414,16:36:04,-17.1,,
20250414,16:36:04,-16.9,,
20250414,16:36:04,-16.6,,
20250414,16:36:05,-16.3,,
20250414,16:36:05,-16.1,,
20250414,16:36:05,-15.8,,
20250414,16:36:05,-15.7,,
20250414,16:36:06,-15.4,,
20250414,16:36:06,-15.1,,
20250414,16:36:06,-14.9,,
20250414,16:36:07,-14.5,,
20250414,16:36:07,-14.5,,
20250414,16:36:07,-14.2,,
20250414,16:36:07,-13.9,,
20250414,16:36:08,-13.7,,
20250414,16:36:08,-13.5,,
20250414,16:36:08,-13.4,,
20250414,16:36:09,-13.3,,
20250414,16:36:09,-13.3,,
20250414,16:36:09,-13.9,,
20250414,16:36:09,-14.9,,
20250414,16:36:10,-15.8,,
20250414,16:36:10,-16.7,,
20250414,16:36:10,-17.1,,
20250414,16:36:10,-17.2,,
20250414,16:36:11,-17,,
20250414,16:36:11,-17,,
20250414,16:36:11,-17,,
20250414,16:36:12,-16.9,,
20250414,16:36:12,-17.1,,
20250414,16:36:12,-16.9,,
20250414,16:36:12,-16.9,,
20250414,16:36:13,-16.8,,
20250414,16:36:13,-16.5,,
20250414,16:36:13,-16.3,,
20250414,16:36:13,-16.1,,
20250414,16:36:14,-15.8,,
20250414,16:36:14,-15.7,,
20250414,16:36:14,-15.4,,
20250414,16:36:15,-15.1,,
20250414,16:36:15,-14.7,,
20250414,16:36:15,-14.5,,
20250414,16:36:15,-14.1,,
20250414,16:36:16,-14.2,,
20250414,16:36:16,-14.9,,
20250414,16:36:16,-15.8,,
20250414,16:36:17,-17.1,,
20250414,16:36:17,-18.7,,
20250414,16:36:17,-21.2,,
20250414,16:36:17,-22.5,,
20250414,16:36:18,-21.7,,
20250414,16:36:18,-20.5,,
20250414,16:36:18,-19.7,,
20250414,16:36:18,-19,,
20250414,16:36:19,-18.7,,
20250414,16:36:19,-18.6,,
20250414,16:36:19,-18.8,,
20250414,16:36:20,-19.5,,
20250414,16:36:20,-19.9,,
20250414,16:36:20,-19.7,,
20250414,16:36:20,-19,,
20250414,16:36:21,-18.5,,
20250414,16:36:21,-18,,
20250414,16:36:21,-17.6,,
20250414,16:36:22,-17.5,,
20250414,16:36:22,-17.3,,
20250414,16:36:22,-17.4,,
20250414,16:36:22,-17.5,,
20250414,16:36:23,-17.2,,
20250414,16:36:23,-17.3,,
20250414,16:36:23,-17.5,,
20250414,16:36:23,-17.1,,
20250414,16:36:24,-16.6,,
20250414,16:36:24,-16.3,,
20250414,16:36:24,-16,,
20250414,16:36:25,-15.8,,
20250414,16:36:25,-15.9,,
20250414,16:36:25,-15.9,,
20250414,16:36:25,-16.2,,
20250414,16:36:26,-16.2,,
20250414,16:36:26,-16.2,,
20250414,16:36:26,-16,,
20250414,16:36:26,-15.7,,
20250414,16:36:27,-15.4,,
20250414,16:36:27,-15.4,,
20250414,16:36:27,-15.9,,
20250414,16:36:28,-16.2,,
20250414,16:36:28,-16.2,,
20250414,16:36:28,-16.2,,
20250414,16:36:28,-15.7,,
20250414,16:36:29,-15.4,,
20250414,16:36:29,-15,,
20250414,16:36:29,-14.5,,
20250414,16:36:30,-14.2,,
20250414,16:36:30,-13.9,,
20250414,16:36:30,-13.5,,
20250414,16:36:30,-13.2,,
20250414,16:36:31,-12.9,,
20250414,16:36:31,-12.7,,
20250414,16:36:31,-12.3,,
20250414,16:36:31,-12.1,,
20250414,16:36:32,-11.9,,
20250414,16:36:32,-11.5,,
20250414,16:36:32,-11.2,,
20250414,16:36:33,-11.1,,
20250414,16:36:33,-10.7,,
20250414,16:36:33,-10.5,,
20250414,16:36:33,-10.3,,
20250414,16:36:34,-9.9,,
20250414,16:36:34,-9.7,,
20250414,16:36:34,-9.5,,
20250414,16:36:35,-9.2,,
20250414,16:36:35,-8.9,,
20250414,16:36:35,-8.7,,
20250414,16:36:35,-8.5,,
20250414,16:36:36,-8.2,,
20250414,16:36:36,-8,,
20250414,16:36:36,-7.7,,
20250414,16:36:36,-7.6,,
20250414,16:36:37,-7.5,,
20250414,16:36:37,-7.2,,
20250414,16:36:37,-6.9,,
20250414,16:36:38,-6.8,,
20250414,16:36:38,-6.5,,
20250414,16:36:38,-6.4,,
20250414,16:36:38,-6.2,,
20250414,16:36:39,-6,,
20250414,16:36:39,-5.9,,
20250414,16:36:39,-5.7,,
20250414,16:36:39,-5.4,,
20250414,16:36:40,-5.3,,
20250414,16:36:40,-5.2,,
20250414,16:36:40,-5.1,,
20250414,16:36:41,-5,,
20250414,16:36:41,-4.8,,
20250414,16:36:41,-4.6,,
20250414,16:36:41,-4.5,,
20250414,16:36:42,-4.3,,
20250414,16:36:42,-4.3,,
20250414,16:36:42,-4.2,,
20250414,16:36:43,-3.9,,
20250414,16:36:43,-3.8,,
20250414,16:36:43,-3.7,,
20250414,16:36:43,-3.5,,
20250414,16:36:44,-3.4,,
20250414,16:36:44,-3.2,,
20250414,16:36:44,-3,,
20250414,16:36:44,-3,,
20250414,16:36:45,-2.8,,
20250414,16:36:45,-2.6,,
20250414,16:36:45,-2.6,,
20250414,16:36:46,-2.6,,
20250414,16:36:46,-2.4,,
20250414,16:36:46,-2.2,,
20250414,16:36:46,-2.2,,
20250414,16:36:47,-2,,
20250414,16:36:47,-1.9,,
20250414,16:36:47,-1.7,,
20250414,16:36:47,-1.7,,
20250414,16:36:48,-1.7,,
20250414,16:36:48,-1.7,,
20250414,16:36:48,-1.6,,
20250414,16:36:49,-1.5,,
20250414,16:36:49,-1.4,,
20250414,16:36:49,-1.3,,
20250414,16:36:49,-1.1,,
20250414,16:36:50,-1.1,,
20250414,16:36:50,-1.1,,
20250414,16:36:50,-1,,
20250414,16:36:51,-1,,
20250414,16:36:51,-0.9,,
20250414,16:36:51,-0.8,,
20250414,16:36:51,-0.8,,
20250414,16:36:52,-0.6,,
20250414,16:36:52,-0.5,,
20250414,16:36:52,-0.4,,
20250414,16:36:52,-0.5,,
20250414,16:36:53,-0.5,,
20250414,16:36:53,-0.5,,
20250414,16:36:53,-0.6,,
20250414,16:36:54,-0.6,,
20250414,16:36:54,-0.6,,
20250414,16:36:54,-0.7,,
20250414,16:36:54,-0.6,,
20250414,16:36:55,-0.5,,
20250414,16:36:55,-0.4,,
20250414,16:36:55,-0.3,,
20250414,16:36:55,-0.5,,
20250414,16:36:56,-0.9,,
20250414,16:36:56,-1.3,,
20250414,16:36:56,-2.3,,
20250414,16:36:57,-3.4,,
20250414,16:36:57,-3.7,,
20250414,16:36:57,-3.5,,
20250414,16:36:57,-3.1,,
20250414,16:36:58,-2.6,,
20250414,16:36:58,-2.1,,
20250414,16:36:58,-1.7,,
20250414,16:36:58,-1.3,,
20250414,16:36:59,-1,,
20250414,16:36:59,-0.9,,
20250414,16:36:59,-0.6,,
20250414,16:37:00,-0.4,,
20250414,16:37:00,-0.2,,
20250414,16:37:00,0,,
20250414,16:37:00,0.1,,
20250414,16:37:01,0.4,,
20250414,16:37:01,0.6,,
20250414,16:37:01,0.6,,
20250414,16:37:02,0.8,,
20250414,16:37:02,0.9,,
20250414,16:37:02,0.9,,
20250414,16:37:02,1.1,,
20250414,16:37:03,1.4,,
20250414,16:37:03,1.4,,
20250414,16:37:03,1.7,,
20250414,16:37:03,1.8,,
20250414,16:37:04,1.9,,
20250414,16:37:04,2,,
20250414,16:37:04,2.1,,
20250414,16:37:05,2.2,,
20250414,16:37:05,2.3,,
20250414,16:37:05,2.5,,
20250414,16:37:05,2.5,,
20250414,16:37:06,2.6,,
20250414,16:37:06,2.8,,
20250414,16:37:06,2.9,,
20250414,16:37:06,3,,
20250414,16:37:07,3.2,,
20250414,16:37:07,3.3,,
20250414,16:37:07,3.4,,
20250414,16:37:08,3.4,,
20250414,16:37:08,3.6,,
20250414,16:37:08,3.7,,
20250414,16:37:08,3.7,,
20250414,16:37:09,3.7,,
20250414,16:37:09,3.7,,
20250414,16:37:09,3.8,,
20250414,16:37:09,3.8,,
20250414,16:37:10,3.9,,
20250414,16:37:10,4,,
20250414,16:37:10,4.1,,
20250414,16:37:11,4.1,,
20250414,16:37:11,4.2,,
20250414,16:37:11,4.1,,
20250414,16:37:11,3.9,,
20250414,16:37:12,3.5,,
20250414,16:37:12,2.4,,
20250414,16:37:12,-0.2,,
20250414,16:37:12,-3.7,,
20250414,16:37:13,-7.5,,
20250414,16:37:13,-9.8,,
20250414,16:37:13,-11.1,,
20250414,16:37:14,-11.9,,
20250414,16:37:14,-12.3,,
20250414,16:37:14,-12.6,,
20250414,16:37:14,-12.7,,
20250414,16:37:15,-12.8,,
20250414,16:37:15,-13,,
20250414,16:37:15,-13.1,,
20250414,16:37:16,-13.2,,
20250414,16:37:16,-13.2,,
20250414,16:37:16,-13.5,,
20250414,16:37:16,-14,,
20250414,16:37:17,-14.5,,
20250414,16:37:17,-14.6,,
20250414,16:37:17,-14.5,,
20250414,16:37:17,-14.5,,
20250414,16:37:18,-14.2,,
20250414,16:37:18,-14,,
20250414,16:37:18,-13.7,,
20250414,16:37:19,-13.4,,
20250414,16:37:19,-13.3,,
20250414,16:37:19,-13.1,,
20250414,16:37:19,-13,,
20250414,16:37:20,-12.8,,
20250414,16:37:20,-12.6,,
20250414,16:37:20,-12.5,,
20250414,16:37:21,-12.4,,
20250414,16:37:21,-12.3,,
20250414,16:37:21,-12.2,,
20250414,16:37:21,-12.1,,
20250414,16:37:22,-12,,
20250414,16:37:22,-11.8,,
20250414,16:37:22,-11.5,,
20250414,16:37:22,-11.3,,
20250414,16:37:23,-11.1,,
20250414,16:37:23,-11,,
20250414,16:37:23,-10.7,,
20250414,16:37:24,-10.6,,
20250414,16:37:24,-10.3,,
20250414,16:37:24,-10.2,,
20250414,16:37:24,-10,,
20250414,16:37:25,-9.8,,
20250414,16:37:25,-9.7,,
20250414,16:37:25,-9.5,,
20250414,16:37:26,-9.4,,
20250414,16:37:26,-9.2,,
20250414,16:37:26,-8.9,,
20250414,16:37:26,-8.8,,
20250414,16:37:27,-8.9,,
20250414,16:37:27,-8.8,,
20250414,16:37:27,-8.7,,
20250414,16:37:27,-8.6,,
20250414,16:37:28,-8.5,,
20250414,16:37:28,-8.3,,
20250414,16:37:28,-8.1,,
20250414,16:37:29,-8,,
20250414,16:37:29,-7.8,,
20250414,16:37:29,-7.7,,
20250414,16:37:29,-7.7,,
20250414,16:37:30,-7.7,,
20250414,16:37:30,-7.6,,
20250414,16:37:30,-7.3,,
20250414,16:37:30,-7.3,,
20250414,16:37:31,-7.4,,
20250414,16:37:31,-7.7,,
20250414,16:37:31,-7.7,,
20250414,16:37:32,-8.2,,
20250414,16:37:32,-8.7,,
20250414,16:37:32,-9.2,,
20250414,16:37:32,-9.5,,
20250414,16:37:33,-9.6,,
20250414,16:37:33,-9.7,,
20250414,16:37:33,-9.9,,
20250414,16:37:33,-10.2,,
20250414,16:37:34,-10.3,,
20250414,16:37:34,-10.3,,
20250414,16:37:34,-10.4,,
20250414,16:37:35,-10.3,,
20250414,16:37:35,-10.3,,
20250414,16:37:35,-10.2,,
20250414,16:37:35,-10,,
20250414,16:37:36,-10,,
20250414,16:37:36,-9.9,,
20250414,16:37:36,-10.1,,
20250414,16:37:37,-10.3,,
20250414,16:37:37,-10.4,,
20250414,16:37:37,-10.4,,
20250414,16:37:37,-10.5,,
20250414,16:37:38,-10.5,,
20250414,16:37:38,-10.5,,
20250414,16:37:38,-10.6,,
20250414,16:37:38,-10.8,,
20250414,16:37:39,-10.9,,
20250414,16:37:39,-10.9,,
20250414,16:37:39,-10.9,,
20250414,16:37:40,-10.7,,
20250414,16:37:40,-10.7,,
20250414,16:37:40,-10.5,,
20250414,16:37:40,-10.3,,
20250414,16:37:41,-10.3,,
20250414,16:37:41,-10.2,,
20250414,16:37:41,-10.1,,
20250414,16:37:42,-10.1,,
20250414,16:37:42,-10.3,,
20250414,16:37:42,-10.7,,
20250414,16:37:42,-11,,
20250414,16:37:43,-11.1,,
20250414,16:37:43,-11.1,,
20250414,16:37:43,-11.1,,
20250414,16:37:43,-11.1,,
20250414,16:37:44,-11.1,,
20250414,16:37:44,-11.3,,
20250414,16:37:44,-12,,
20250414,16:37:45,-13.2,,
20250414,16:37:45,-15.4,,
20250414,16:37:45,-17.6,,
20250414,16:37:45,-18.9,,
20250414,16:37:46,-19.7,,
20250414,16:37:46,-20.1,,
20250414,16:37:46,-20.2,,
20250414,16:37:46,-20.1,,
20250414,16:37:47,-19.9,,
20250414,16:37:47,-19.7,,
20250414,16:37:47,-19.6,,
20250414,16:37:48,-19.3,,
20250414,16:37:48,-19,,
20250414,16:37:48,-18.8,,
20250414,16:37:48,-18.7,,
20250414,16:37:49,-18.5,,
20250414,16:37:49,-18.4,,
20250414,16:37:49,-18.2,,
20250414,16:37:50,-18,,
20250414,16:37:50,-17.9,,
20250414,16:37:50,-17.9,,
20250414,16:37:50,-17.9,,
20250414,16:37:51,-18,,
20250414,16:37:51,-18,,
20250414,16:37:51,-17.9,,
20250414,16:37:51,-17.8,,
20250414,16:37:52,-17.5,,
20250414,16:37:52,-17.4,,
20250414,16:37:52,-17.4,,
20250414,16:37:53,-17.2,,
20250414,16:37:53,-17.1,,
20250414,16:37:53,-17,,
20250414,16:37:53,-16.7,,
20250414,16:37:54,-16.6,,
20250414,16:37:54,-16.4,,
20250414,16:37:54,-16.2,,
20250414,16:37:55,-16.1,,
20250414,16:37:55,-16.1,,
20250414,16:37:55,-16.2,,
20250414,16:37:55,-16.3,,
20250414,16:37:56,-16.2,,
20250414,16:37:56,-16.9,,
20250414,16:37:56,-19.8,,
20250414,16:37:56,-23.9,,
20250414,16:37:57,-26.2,,
20250414,16:37:57,-26.3,,
20250414,16:37:57,-25.5,,
20250414,16:37:58,-24.9,,
20250414,16:37:58,-24.9,,
20250414,16:37:58,-25.1,,
20250414,16:37:58,-25.6,,
20250414,16:37:59,-25.7,,
20250414,16:37:59,-25.8,,
20250414,16:37:59,-26.1,,
20250414,16:38:00,-26.4,,
20250414,16:38:00,-27.3,,
20250414,16:38:00,-29.1,,
20250414,16:38:00,-29.9,,
20250414,16:38:01,-29.2,,
20250414,16:38:01,-27.7,,
20250414,16:38:01,-26.6,,
20250414,16:38:01,-26.2,,
20250414,16:38:02,-25.7,,
20250414,16:38:02,-25.4,,
20250414,16:38:02,-25.3,,
20250414,16:38:03,-25.6,,
20250414,16:38:03,-26.3,,
20250414,16:38:03,-27,,
20250414,16:38:03,-27.6,,
20250414,16:38:04,-28.1,,
20250414,16:38:04,-28.4,,
20250414,16:38:04,-28.9,,
20250414,16:38:04,-29.9,,
20250414,16:38:05,-31.5,,
20250414,16:38:05,-32.2,,
20250414,16:38:05,-31.7,,
20250414,16:38:06,-30.7,,
20250414,16:38:06,-29.4,,
20250414,16:38:06,-27.7,,
20250414,16:38:06,-25.3,,
20250414,16:38:07,-23.1,,
20250414,16:38:07,-21.8,,
20250414,16:38:07,-21.6,,
20250414,16:38:08,-22.2,,
20250414,16:38:08,-22.9,,
20250414,16:38:08,-23.8,,
20250414,16:38:08,-24.5,,
20250414,16:38:09,-25,,
20250414,16:38:09,-25.6,,
20250414,16:38:09,-25.9,,
20250414,16:38:09,-26.4,,
20250414,16:38:10,-27.2,,
20250414,16:38:10,-27.4,,
20250414,16:38:10,-27.6,,
20250414,16:38:11,-27.7,,
20250414,16:38:11,-27.8,,
20250414,16:38:11,-27.7,,
20250414,16:38:11,-27.4,,
20250414,16:38:12,-27.3,,
20250414,16:38:12,-26.9,,
20250414,16:38:12,-26.6,,
20250414,16:38:13,-26.5,,
20250414,16:38:13,-26.1,,
20250414,16:38:13,-26,,
20250414,16:38:13,-25.9,,
20250414,16:38:14,-25.7,,
20250414,16:38:14,-25.8,,
20250414,16:38:14,-25.8,,
20250414,16:38:14,-25.6,,
20250414,16:38:15,-25.5,,
20250414,16:38:15,-25.3,,
20250414,16:38:15,-25,,
20250414,16:38:16,-24.9,,
20250414,16:38:16,-24.8,,
20250414,16:38:16,-24.6,,
20250414,16:38:16,-24.5,,
20250414,16:38:17,-24.4,,
20250414,16:38:17,-24,,
20250414,16:38:17,-23.9,,
20250414,16:38:17,-23.9,,
20250414,16:38:18,-23.7,,
20250414,16:38:18,-23.5,,
20250414,16:38:18,-23.5,,
20250414,16:38:19,-23.5,,
20250414,16:38:19,-23.7,,
20250414,16:38:19,-23.7,,
20250414,16:38:19,-23.5,,
20250414,16:38:20,-23.4,,
20250414,16:38:20,-23.2,,
20250414,16:38:20,-23,,
20250414,16:38:21,-22.9,,
20250414,16:38:21,-22.6,,
20250414,16:38:21,-22.5,,
20250414,16:38:21,-22.4,,
20250414,16:38:22,-22.2,,
20250414,16:38:22,-22.1,,
20250414,16:38:22,-21.9,,
20250414,16:38:22,-21.7,,
20250414,16:38:23,-21.5,,
20250414,16:38:23,-21.6,,
20250414,16:38:23,-21.6,,
20250414,16:38:24,-21.4,,
20250414,16:38:24,-21.2,,
20250414,16:38:24,-21,,
20250414,16:38:24,-20.6,,
20250414,16:38:25,-20.5,,
20250414,16:38:25,-20.5,,
20250414,16:38:25,-20.6,,
20250414,16:38:26,-20.6,,
20250414,16:38:26,-20.7,,
20250414,16:38:26,-21,,
20250414,16:38:26,-22.2,,
20250414,16:38:27,-23.9,,
20250414,16:38:27,-25.2,,
20250414,16:38:27,-25.8,,
20250414,16:38:27,-25.9,,
20250414,16:38:28,-25.7,,
20250414,16:38:28,-25.5,,
20250414,16:38:28,-24.9,,
20250414,16:38:29,-24.6,,
20250414,16:38:29,-24.3,,
20250414,16:38:29,-23.9,,
20250414,16:38:29,-23.7,,
20250414,16:38:30,-23.5,,
20250414,16:38:30,-23.2,,
20250414,16:38:30,-23,,
20250414,16:38:30,-22.8,,
20250414,16:38:31,-22.5,,
20250414,16:38:31,-22.6,,
20250414,16:38:31,-22.9,,
20250414,16:38:32,-22.8,,
20250414,16:38:32,-22.6,,
20250414,16:38:32,-22.3,,
20250414,16:38:32,-22,,
20250414,16:38:33,-21.8,,
20250414,16:38:33,-21.4,,
20250414,16:38:33,-21.2,,
20250414,16:38:34,-21,,
20250414,16:38:34,-20.7,,
20250414,16:38:34,-20.5,,
20250414,16:38:34,-20.5,,
20250414,16:38:35,-20.3,,
20250414,16:38:35,-20,,
20250414,16:38:35,-19.9,,
20250414,16:38:35,-19.7,,
20250414,16:38:36,-19.6,,
20250414,16:38:36,-19.4,,
20250414,16:38:36,-19.3,,
20250414,16:38:37,-19,,
20250414,16:38:37,-18.9,,
20250414,16:38:37,-19,,
20250414,16:38:37,-19.3,,
20250414,16:38:38,-19.5,,
20250414,16:38:38,-19.3,,
20250414,16:38:38,-18.9,,
20250414,16:38:39,-18.8,,
20250414,16:38:39,-18.4,,
20250414,16:38:39,-18.1,,
20250414,16:38:39,-17.9,,
20250414,16:38:40,-17.8,,
20250414,16:38:40,-17.6,,
20250414,16:38:40,-17.5,,
20250414,16:38:40,-17.4,,
20250414,16:38:41,-18.8,,
20250414,16:38:41,-23.1,,
20250414,16:38:41,-28,,
20250414,16:38:42,-29.9,,
20250414,16:38:42,-28.1,,
20250414,16:38:42,-24.8,,
20250414,16:38:42,-22.2,,
20250414,16:38:43,-20.8,,
20250414,16:38:43,-20.6,,
20250414,16:38:43,-21.3,,
20250414,16:38:43,-22.3,,
20250414,16:38:44,-23.6,,
20250414,16:38:44,-24.7,,
20250414,16:38:44,-25.6,,
20250414,16:38:45,-26.1,,
20250414,16:38:45,-26.6,,
20250414,16:38:45,-27.1,,
20250414,16:38:45,-27.1,,
20250414,16:38:46,-27.2,,
20250414,16:38:46,-27.3,,
20250414,16:38:46,-27.3,,
20250414,16:38:47,-27.3,,
20250414,16:38:47,-27.1,,
20250414,16:38:47,-26.9,,
20250414,16:38:47,-26.8,,
20250414,16:38:48,-26.6,,
20250414,16:38:48,-26.5,,
20250414,16:38:48,-26.4,,
20250414,16:38:48,-26.4,,
20250414,16:38:49,-26.2,,
20250414,16:38:49,-25.9,,
20250414,16:38:49,-25.6,,
20250414,16:38:50,-25.3,,
20250414,16:38:50,-25,,
20250414,16:38:50,-24.8,,
20250414,16:38:50,-24.6,,
20250414,16:38:51,-24.3,,
20250414,16:38:51,-24,,
20250414,16:38:51,-23.8,,
20250414,16:38:52,-23.5,,
20250414,16:38:52,-23.4,,
20250414,16:38:52,-23.1,,
20250414,16:38:52,-22.9,,
20250414,16:38:53,-22.7,,
20250414,16:38:53,-22.4,,
20250414,16:38:53,-22.1,,
20250414,16:38:53,-21.9,,
20250414,16:38:54,-21.7,,
20250414,16:38:54,-21.4,,
20250414,16:38:54,-21.3,,
20250414,16:38:55,-21,,
20250414,16:38:55,-20.8,,
20250414,16:38:55,-20.6,,
20250414,16:38:55,-20.5,,
20250414,16:38:56,-20.5,,
20250414,16:38:56,-20.5,,
20250414,16:38:56,-20.6,,
20250414,16:38:57,-20.5,,
20250414,16:38:57,-20.5,,
20250414,16:38:57,-20.4,,
20250414,16:38:57,-20.2,,
20250414,16:38:58,-19.9,,
20250414,16:38:58,-19.7,,
20250414,16:38:58,-19.4,,
20250414,16:38:58,-19.1,,
20250414,16:38:59,-18.8,,
20250414,16:38:59,-18.7,,
20250414,16:38:59,-18.5,,
20250414,16:39:00,-18.2,,
20250414,16:39:00,-17.9,,
20250414,16:39:00,-17.8,,
20250414,16:39:00,-17.7,,
20250414,16:39:01,-17.4,,
20250414,16:39:01,-17.2,,
20250414,16:39:01,-17.1,,
20250414,16:39:01,-16.8,,
20250414,16:39:02,-16.6,,
20250414,16:39:02,-16.4,,
20250414,16:39:02,-16.2,,
20250414,16:39:03,-16,,
20250414,16:39:03,-15.9,,
20250414,16:39:03,-15.7,,
20250414,16:39:03,-15.7,,
20250414,16:39:04,-15.8,,
